# PT power spectra for matter and bias tracers P, P_CTR (for c_s^2 = 1 (Mpc/h)^2 ), Id2d2, Id2, IG2, Id2G2, IG2G2, IFG2, P_Tree at redshift z=0
# for k=1.02819e-05 to 100.188 h/Mpc,
# number of wavenumbers equal to 4849
#    1:k (h/Mpc)              2:P_1loop (Mpc/h)^3      3:P_CTR (Mpc/h)^3        4:Id2d2 (Mpc/h)^3        5:Id2 (Mpc/h)^3          6:IG2 (Mpc/h)^3          7:Id2G2 (Mpc/h)^3        8:IG2G2 (Mpc/h)^3        9:IFG2 (Mpc/h)^3        10:P_Tree (Mpc/h)^3   
       1.351456183542e+00       3.359769771443e+02      -6.777742552518e+01      -8.986829696014e+03       3.856996985191e+02      -2.789823111975e+02      -4.688248980993e+02       3.641223310399e+02      -4.065267067679e+02       3.710916969542e+01 
       1.355353484555e+00       3.347819707004e+02      -6.770737838770e+01      -8.990129580892e+03       3.842512364078e+02      -2.779040473077e+02      -4.668926029186e+02       3.626408713910e+02      -4.046853701625e+02       3.685793046575e+01 
       1.359261935247e+00       3.335893463521e+02      -6.763728690886e+01      -8.993417581767e+03       3.828066863226e+02      -2.768288876392e+02      -4.649667001745e+02       3.611641727090e+02      -4.028511859218e+02       3.660833360339e+01 
       1.363181571103e+00       3.323985218623e+02      -6.756716504122e+01      -8.996693731957e+03       3.813660473673e+02      -2.757568303268e+02      -4.630471764491e+02       3.596922263338e+02      -4.010242135856e+02       3.636037595742e+01 
       1.367112427592e+00       3.312089046633e+02      -6.749702697512e+01      -8.999958066629e+03       3.799293181634e+02      -2.746878731089e+02      -4.611340173879e+02       3.582250229736e+02      -3.992045129347e+02       3.611405415793e+01 
       1.371054540172e+00       3.300198917238e+02      -6.742688714146e+01      -9.003210622915e+03       3.784964968379e+02      -2.736220133181e+02      -4.592272076600e+02       3.567625526041e+02      -3.973921439861e+02       3.586936461189e+01 
       1.375007944293e+00       3.288308707152e+02      -6.735676018641e+01      -9.006451439904e+03       3.770675810188e+02      -2.725592478765e+02      -4.573267309605e+02       3.553048044830e+02      -3.955871668322e+02       3.562630348847e+01 
       1.378972675401e+00       3.276414862037e+02      -6.728665520074e+01      -9.009680553055e+03       3.756425691512e+02      -2.714995741869e+02      -4.554325725803e+02       3.538517689147e+02      -3.937896097141e+02       3.538486457832e+01 
       1.382948768939e+00       3.264519717173e+02      -6.721656852113e+01      -9.012897987320e+03       3.742214621416e+02      -2.704429912464e+02      -4.535447227111e+02       3.524034395071e+02      -3.919994291989e+02       3.514503662425e+01 
       1.386936260353e+00       3.252626449191e+02      -6.714649467390e+01      -9.016103767774e+03       3.728042608306e+02      -2.693894979314e+02      -4.516631714222e+02       3.509598096866e+02      -3.902165706669e+02       3.490680736576e+01 
       1.390935185092e+00       3.240738288412e+02      -6.707642808249e+01      -9.019297921241e+03       3.713909655890e+02      -2.683390927224e+02      -4.497879078549e+02       3.495208722556e+02      -3.884409777305e+02       3.467016416556e+01 
       1.394945578612e+00       3.228858519482e+02      -6.700636306603e+01      -9.022480476349e+03       3.699815763070e+02      -2.672917736951e+02      -4.479189202275e+02       3.480866193001e+02      -3.866725922053e+02       3.443509400356e+01 
       1.398967476382e+00       3.216990482018e+02      -6.693629383786e+01      -9.025651463600e+03       3.685760923838e+02      -2.662475385121e+02      -4.460561958167e+02       3.466570422086e+02      -3.849113540804e+02       3.420158347095e+01 
       1.403000913882e+00       3.205137571263e+02      -6.686621450414e+01      -9.028810915363e+03       3.671745127161e+02      -2.652063844143e+02      -4.441997209272e+02       3.452321316783e+02      -3.831572014891e+02       3.396961876412e+01 
       1.407045926608e+00       3.193303238742e+02      -6.679611906236e+01      -9.031958865914e+03       3.657768356882e+02      -2.641683082117e+02      -4.423494808626e+02       3.438118776722e+02      -3.814100706788e+02       3.373918567858e+01 
       1.411102550076e+00       3.181490992926e+02      -6.672600139984e+01      -9.035095351522e+03       3.643830591603e+02      -2.631333062746e+02      -4.405054599404e+02       3.423962694232e+02      -3.796698959812e+02       3.351026960287e+01 
       1.415170819822e+00       3.169704372195e+02      -6.665585532050e+01      -9.038220410262e+03       3.629931804766e+02      -2.621013745473e+02      -4.386676414892e+02       3.409852954223e+02      -3.779366100638e+02       3.328285555768e+01 
       1.419250771407e+00       3.157945391050e+02      -6.658567612572e+01      -9.041334074946e+03       3.616071974994e+02      -2.610725097615e+02      -4.368360114964e+02       3.395789460959e+02      -3.762101597146e+02       3.305693073140e+01 
       1.423342440419e+00       3.146213682497e+02      -6.651546148661e+01      -9.044436369183e+03       3.602251091754e+02      -2.600467101031e+02      -4.350105604950e+02       3.381772151508e+02      -3.744905145435e+02       3.283248587734e+01 
       1.427445862474e+00       3.134508666688e+02      -6.644520923551e+01      -9.047527317392e+03       3.588469140667e+02      -2.590239734972e+02      -4.331912785662e+02       3.367800959747e+02      -3.727776448952e+02       3.260951176245e+01 
       1.431561073221e+00       3.122829749999e+02      -6.637491716257e+01      -9.050606945797e+03       3.574726102060e+02      -2.580042974432e+02      -4.313781549032e+02       3.353875812624e+02      -3.710715197995e+02       3.238799883662e+01 
       1.435688108343e+00       3.111176324826e+02      -6.630458301506e+01      -9.053675282447e+03       3.561021950860e+02      -2.569876790064e+02      -4.295711776976e+02       3.339996630023e+02      -3.693721069491e+02       3.216793722771e+01 
       1.439827003557e+00       3.099547769380e+02      -6.623420449682e+01      -9.056732357219e+03       3.547356656492e+02      -2.559741148093e+02      -4.277703342054e+02       3.326163324986e+02      -3.676793726778e+02       3.194931673662e+01 
       1.443977794622e+00       3.087943447484e+02      -6.616377926754e+01      -9.059778201912e+03       3.533730182763e+02      -2.549636010235e+02      -4.259756107046e+02       3.312375803007e+02      -3.659932819374e+02       3.173212683224e+01 
       1.448140517337e+00       3.076362708370e+02      -6.609330494219e+01      -9.062812850218e+03       3.520142487760e+02      -2.539561333607e+02      -4.241869924644e+02       3.298633962275e+02      -3.643137982755e+02       3.151635664640e+01 
       1.452315207543e+00       3.064804886463e+02      -6.602277909035e+01      -9.065836337783e+03       3.506593523739e+02      -2.529517070648e+02      -4.224044637291e+02       3.284937693539e+02      -3.626408838126e+02       3.130199496880e+01 
       1.456501901128e+00       3.053269296970e+02      -6.595219940773e+01      -9.068848701917e+03       3.493083237223e+02      -2.519503169196e+02      -4.206280079024e+02       3.271286881333e+02      -3.609745003194e+02       3.108903038006e+01 
       1.460700634027e+00       3.041755131749e+02      -6.588156796535e+01      -9.071849972915e+03       3.479611573965e+02      -2.509519576656e+02      -4.188576120680e+02       3.257681438225e+02      -3.593146363505e+02       3.087745465701e+01 
       1.464911442224e+00       3.030261450383e+02      -6.581089156544e+01      -9.074840173425e+03       3.466178479270e+02      -2.499566240267e+02      -4.170932673439e+02       3.244121307483e+02      -3.576613094998e+02       3.066726305365e+01 
       1.469134361755e+00       3.018787287300e+02      -6.574017735081e+01      -9.077819327354e+03       3.452783892631e+02      -2.489643102621e+02      -4.153349641674e+02       3.230606427759e+02      -3.560145383245e+02       3.045845077290e+01 
       1.473369428710e+00       3.007331656965e+02      -6.566943258309e+01      -9.080787460427e+03       3.439427747358e+02      -2.479750101361e+02      -4.135826920588e+02       3.217136730509e+02      -3.543743409083e+02       3.025101278385e+01 
       1.477616679235e+00       2.995893553608e+02      -6.559866464413e+01      -9.083744600182e+03       3.426109970460e+02      -2.469887169090e+02      -4.118364396024e+02       3.203712140612e+02      -3.527407348508e+02       3.004494381804e+01 
       1.481876149533e+00       2.984471950956e+02      -6.552788103735e+01      -9.086690775973e+03       3.412830482541e+02      -2.460054233280e+02      -4.100961943821e+02       3.190332575497e+02      -3.511137372564e+02       2.984023836570e+01 
       1.486147875864e+00       2.973065801958e+02      -6.545708938911e+01      -9.089626019052e+03       3.399589197682e+02      -2.450251216190e+02      -4.083619430438e+02       3.176997945798e+02      -3.494933647236e+02       2.963689067200e+01 
       1.490431894552e+00       2.961674038509e+02      -6.538629745019e+01      -9.092550362561e+03       3.386386023327e+02      -2.440478034771e+02      -4.066336712101e+02       3.163708154684e+02      -3.478796333335e+02       2.943489473317e+01 
       1.494728241984e+00       2.950295571174e+02      -6.531551309711e+01      -9.095463841590e+03       3.373220860174e+02      -2.430734600577e+02      -4.049113635151e+02       3.150463097545e+02      -3.462725586387e+02       2.923424429269e+01 
       1.499036954609e+00       2.938929369909e+02      -6.524474375758e+01      -9.098366492482e+03       3.360093608901e+02      -2.421020824963e+02      -4.031950038998e+02       3.137262665258e+02      -3.446721530773e+02       2.903493271457e+01 
       1.503358068943e+00       2.927575534214e+02      -6.517398879931e+01      -9.101258343349e+03       3.347004260522e+02      -2.411336688832e+02      -4.014845802775e+02       3.124106775381e+02      -3.430783919335e+02       2.883695135615e+01 
       1.507691621573e+00       2.916235018520e+02      -6.510324148250e+01      -9.104139416499e+03       3.333952873084e+02      -2.401682224651e+02      -3.997800833283e+02       3.110995364862e+02      -3.414912220468e+02       2.864028998021e+01 
       1.512037649150e+00       2.904908811429e+02      -6.503249479607e+01      -9.107009735828e+03       3.320939502206e+02      -2.392057462816e+02      -3.980815028791e+02       3.097928364069e+02      -3.399105878824e+02       2.844493799508e+01 
       1.516396188401e+00       2.893597915964e+02      -6.496174159770e+01      -9.109869327027e+03       3.307964199315e+02      -2.382462430293e+02      -3.963888278313e+02       3.084905696522e+02      -3.383364321375e+02       2.825088448018e+01 
       1.520767276122e+00       2.882303349716e+02      -6.489097461211e+01      -9.112718217524e+03       3.295027011564e+02      -2.372897150551e+02      -3.947020461468e+02       3.071927278710e+02      -3.367686957165e+02       2.805811818126e+01 
       1.525150949185e+00       2.871026145005e+02      -6.482018642933e+01      -9.115556436630e+03       3.282127981746e+02      -2.363361643495e+02      -3.930211448013e+02       3.058993019772e+02      -3.352073177039e+02       2.786662750560e+01 
       1.529547244536e+00       2.859767349039e+02      -6.474936950303e+01      -9.118384015498e+03       3.269267148218e+02      -2.353855925401e+02      -3.913461097835e+02       3.046102821689e+02      -3.336522353382e+02       2.767640051718e+01 
       1.533956199200e+00       2.848528024074e+02      -6.467851614877e+01      -9.121200987164e+03       3.256444544810e+02      -2.344380008850e+02      -3.896769261055e+02       3.033256578994e+02      -3.321033839851e+02       2.748742493178e+01 
       1.538377850278e+00       2.837309247573e+02      -6.460761854226e+01      -9.124007386571e+03       3.243660200742e+02      -2.334933902659e+02      -3.880135777212e+02       3.020454178533e+02      -3.305606971107e+02       2.729968811208e+01 
       1.542812234951e+00       2.826112001620e+02      -6.453666970054e+01      -9.126803249322e+03       3.230914130910e+02      -2.325517604894e+02      -3.863560482795e+02       3.007695504853e+02      -3.290241121695e+02       2.711317771440e+01 
       1.547259390482e+00       2.814936315312e+02      -6.446567109314e+01      -9.129588601586e+03       3.218206261192e+02      -2.316131049224e+02      -3.847043264734e+02       2.994980481013e+02      -3.274936163915e+02       2.692788673105e+01 
       1.551719354216e+00       2.803781715586e+02      -6.439462864059e+01      -9.132363465465e+03       3.205536467558e+02      -2.306774133001e+02      -3.830584031795e+02       2.982309047361e+02      -3.259692226839e+02       2.674381083346e+01 
       1.556192163579e+00       2.792647713584e+02      -6.432354839745e+01      -9.135127864698e+03       3.192904618269e+02      -2.297446747556e+02      -3.814182683834e+02       2.969681137068e+02      -3.244509436355e+02       2.656094550611e+01 
       1.560677856085e+00       2.781533808548e+02      -6.425243651747e+01      -9.137881824785e+03       3.180310574114e+02      -2.288148778369e+02      -3.797839111695e+02       2.957096676962e+02      -3.229387912895e+02       2.637928601943e+01 
       1.565176469331e+00       2.770439487653e+02      -6.418129925477e+01      -9.140625372996e+03       3.167754188287e+02      -2.278880104970e+02      -3.781553196585e+02       2.944555586813e+02      -3.214327771328e+02       2.619882742663e+01 
       1.569688041003e+00       2.759364225843e+02      -6.411014296490e+01      -9.143358538409e+03       3.155235306270e+02      -2.269640600849e+02      -3.765324810100e+02       2.932057778945e+02      -3.199329120858e+02       2.601956456035e+01 
       1.574212608875e+00       2.748307485663e+02      -6.403897410609e+01      -9.146081351913e+03       3.142753765715e+02      -2.260430133364e+02      -3.749153814559e+02       2.919603159104e+02      -3.184392064912e+02       2.584149202940e+01 
       1.578750210808e+00       2.737268717093e+02      -6.396779924038e+01      -9.148793846288e+03       3.130309396317e+02      -2.251248563641e+02      -3.733040061696e+02       2.907191625119e+02      -3.169516701033e+02       2.566460421543e+01 
       1.583300884756e+00       2.726247357371e+02      -6.389662503482e+01      -9.151496056162e+03       3.117902019694e+02      -2.242095746483e+02      -3.716983393956e+02       2.894823067874e+02      -3.154703120775e+02       2.548889526950e+01 
       1.587864668762e+00       2.715242768863e+02      -6.382545734479e+01      -9.154188016040e+03       3.105531484755e+02      -2.232971556794e+02      -3.700983653692e+02       2.882497378132e+02      -3.139951374009e+02       2.531435905070e+01 
       1.592441600964e+00       2.704253948661e+02      -6.375429691616e+01      -9.156869750517e+03       3.093197833811e+02      -2.223876013709e+02      -3.685040732850e+02       2.870214481860e+02      -3.125261302182e+02       2.514098885065e+01 
       1.597031719589e+00       2.693279749867e+02      -6.368314266703e+01      -9.159541281794e+03       3.080901175598e+02      -2.214809185701e+02      -3.669154535181e+02       2.857974313455e+02      -3.110632665355e+02       2.496877759758e+01 
       1.601635062964e+00       2.682319002624e+02      -6.361199348427e+01      -9.162202633760e+03       3.068641615727e+02      -2.205771138603e+02      -3.653324955314e+02       2.845776800488e+02      -3.096065211683e+02       2.479771796647e+01 
       1.606251669507e+00       2.671370513947e+02      -6.354084822499e+01      -9.164853832036e+03       3.056419256544e+02      -2.196761935503e+02      -3.637551878861e+02       2.833621863685e+02      -3.081558677301e+02       2.462780237542e+01 
       1.610881577733e+00       2.660433067432e+02      -6.346970571616e+01      -9.167494903944e+03       3.044234197069e+02      -2.187781636688e+02      -3.621835181676e+02       2.821509416848e+02      -3.067112786151e+02       2.445902298206e+01 
       1.615524826255e+00       2.649505422959e+02      -6.339856475416e+01      -9.170125878638e+03       3.032086532924e+02      -2.178830299594e+02      -3.606174730600e+02       2.809439366584e+02      -3.052727249793e+02       2.429137167976e+01 
       1.620181453785e+00       2.638586316385e+02      -6.332742410430e+01      -9.172746787033e+03       3.019976356276e+02      -2.169907978752e+02      -3.590570382351e+02       2.797411612422e+02      -3.038401767223e+02       2.412484009389e+01 
       1.624851499130e+00       2.627674459246e+02      -6.325628250042e+01      -9.175357661874e+03       3.007903755761e+02      -2.161014725734e+02      -3.575021983914e+02       2.785426046345e+02      -3.024136024683e+02       2.395941957802e+01 
       1.629535001201e+00       2.616768538453e+02      -6.318513864445e+01      -9.177958537766e+03       2.995868816422e+02      -2.152150589097e+02      -3.559529372637e+02       2.773482553269e+02      -3.009929695475e+02       2.379510121008e+01 
       1.634231999008e+00       2.605867910129e+02      -6.311399087909e+01      -9.180549448091e+03       2.983871579701e+02      -2.143315585968e+02      -3.544092391709e+02       2.761581022126e+02      -2.995782448723e+02       2.363187623670e+01 
       1.638942531661e+00       2.594974529706e+02      -6.304283627861e+01      -9.183130416226e+03       2.971911932307e+02      -2.134509623127e+02      -3.528710935766e+02       2.749721379263e+02      -2.981693974081e+02       2.346973731570e+01 
       1.643666638373e+00       2.584090998968e+02      -6.297167156760e+01      -9.185701464470e+03       2.959989718492e+02      -2.125732576720e+02      -3.513384904804e+02       2.737903554678e+02      -2.967663956354e+02       2.330867725137e+01 
       1.648404358462e+00       2.573219962574e+02      -6.290049340455e+01      -9.188262616824e+03       2.948104774677e+02      -2.116984316847e+02      -3.498114189903e+02       2.726127471814e+02      -2.953692067515e+02       2.314868860099e+01 
       1.653155731345e+00       2.562364108559e+02      -6.282929838092e+01      -9.190813898911e+03       2.936256929339e+02      -2.108264707469e+02      -3.482898672916e+02       2.714393046885e+02      -2.939777966519e+02       2.298976367133e+01 
       1.657920796549e+00       2.551526168846e+02      -6.275808302030e+01      -9.193355338115e+03       2.924446002890e+02      -2.099573606317e+02      -3.467738226396e+02       2.702700189554e+02      -2.925921299110e+02       2.283189451509e+01 
       1.662699593702e+00       2.540708919756e+02      -6.268684377757e+01      -9.195886963532e+03       2.912671807552e+02      -2.090910864798e+02      -3.452632713794e+02       2.691048802404e+02      -2.912121697633e+02       2.267507292730e+01 
       1.667492162539e+00       2.529915182534e+02      -6.261557703793e+01      -9.198408806053e+03       2.900934147242e+02      -2.082276327902e+02      -3.437581988531e+02       2.679438780585e+02      -2.898378780837e+02       2.251929044176e+01 
       1.672298542902e+00       2.519147823871e+02      -6.254427911608e+01      -9.200920898315e+03       2.889232817441e+02      -2.073669834104e+02      -3.422585894558e+02       2.667870012307e+02      -2.884692153680e+02       2.236453832730e+01 
       1.677118774741e+00       2.508409752273e+02      -6.247294626132e+01      -9.203423274827e+03       2.877567605263e+02      -2.065091215414e+02      -3.407644266046e+02       2.656342378218e+02      -2.871061407465e+02       2.221080758792e+01 
       1.681952898111e+00       2.497702273517e+02      -6.240157703930e+01      -9.205915967422e+03       2.865938363630e+02      -2.056540353056e+02      -3.392756951571e+02       2.644855770422e+02      -2.857486252953e+02       2.205809044780e+01 
       1.686800953179e+00       2.487022540950e+02      -6.233017602481e+01      -9.208398998488e+03       2.854345126335e+02      -2.048017263847e+02      -3.377923851609e+02       2.633410121123e+02      -2.843966726823e+02       2.190638265551e+01 
       1.691662980219e+00       2.476367005248e+02      -6.225874880514e+01      -9.210872390276e+03       2.842787952121e+02      -2.039521983139e+02      -3.363144867501e+02       2.622005363369e+02      -2.830502911953e+02       2.175568035867e+01 
       1.696539019616e+00       2.465732051529e+02      -6.218730105709e+01      -9.213336166656e+03       2.831266895795e+02      -2.031054543138e+02      -3.348419891565e+02       2.610641423517e+02      -2.817094885630e+02       2.160597952398e+01 
       1.701429111864e+00       2.455113998547e+02      -6.211583854808e+01      -9.215790353153e+03       2.819782008163e+02      -2.022614972844e+02      -3.333748807470e+02       2.599318221700e+02      -2.803742719455e+02       2.145727593457e+01 
       1.706333297570e+00       2.444509097870e+02      -6.204436713715e+01      -9.218234976972e+03       2.808333335951e+02      -2.014203298003e+02      -3.319131489734e+02       2.588035670741e+02      -2.790446479240e+02       2.130956518732e+01 
       1.711251617451e+00       2.433913533061e+02      -6.197289277600e+01      -9.220670067000e+03       2.796920921744e+02      -2.005819541044e+02      -3.304567803754e+02       2.576793677011e+02      -2.777206224908e+02       2.116284269011e+01 
       1.716184112336e+00       2.423323418838e+02      -6.190142151008e+01      -9.223095653875e+03       2.785544803905e+02      -1.997463721027e+02      -3.290057605163e+02       2.565592139810e+02      -2.764022010391e+02       2.101710365911e+01 
       1.721130823169e+00       2.412734800235e+02      -6.182995947963e+01      -9.225511769978e+03       2.774205016506e+02      -1.989135853581e+02      -3.275600740711e+02       2.554430951234e+02      -2.750893883531e+02       2.087234311598e+01 
       1.726091791006e+00       2.402143680997e+02      -6.175851288188e+01      -9.227918449405e+03       2.762901588706e+02      -1.980835950448e+02      -3.261197047377e+02       2.543309996701e+02      -2.737821884643e+02       2.072855588206e+01 
       1.731067057016e+00       2.391548407725e+02      -6.168708479660e+01      -9.230315722243e+03       2.751634499986e+02      -1.972563986478e+02      -3.246846382513e+02       2.532229175744e+02      -2.724805938055e+02       2.058573633218e+01 
       1.736056662485e+00       2.380951488575e+02      -6.161567276472e+01      -9.232703610318e+03       2.740403645973e+02      -1.964319874443e+02      -3.232548646489e+02       2.521188418502e+02      -2.711845769338e+02       2.044387820603e+01 
       1.741060648810e+00       2.370355892354e+02      -6.154427371563e+01      -9.235082135984e+03       2.729208907700e+02      -1.956103516075e+02      -3.218303735641e+02       2.510187652544e+02      -2.698941073295e+02       2.030297498294e+01 
       1.746079057509e+00       2.359764637943e+02      -6.147288451384e+01      -9.237451323219e+03       2.718050159207e+02      -1.947914807672e+02      -3.204111538034e+02       2.499226798615e+02      -2.686091532467e+02       2.016301992067e+01 
       1.751111930211e+00       2.349180794893e+02      -6.140150195811e+01      -9.239811197612e+03       2.706927267433e+02      -1.939753640007e+02      -3.189971932831e+02       2.488305771131e+02      -2.673296816956e+02       2.002400605236e+01 
       1.756159308664e+00       2.338607484018e+02      -6.133012278060e+01      -9.242161786369e+03       2.695840092109e+02      -1.931619898252e+02      -3.175884790291e+02       2.477424477555e+02      -2.660556584244e+02       1.988592618338e+01 
       1.761221234734e+00       2.328047878012e+02      -6.125874364601e+01      -9.244503118380e+03       2.684788485649e+02      -1.923513461890e+02      -3.161849971182e+02       2.466582818777e+02      -2.647870479010e+02       1.974877288810e+01 
       1.766297750403e+00       2.317505202056e+02      -6.118736115071e+01      -9.246835224246e+03       2.673772293045e+02      -1.915434204633e+02      -3.147867327609e+02       2.455780688600e+02      -2.635238132953e+02       1.961253850670e+01 
       1.771388897771e+00       2.306982734440e+02      -6.111597182184e+01      -9.249158136241e+03       2.662791351749e+02      -1.907381994335e+02      -3.133936701932e+02       2.445017973782e+02      -2.622659164598e+02       1.947721514192e+01 
       1.776494719058e+00       2.296483717795e+02      -6.104457221958e+01      -9.251471888181e+03       2.651845494967e+02      -1.899356695430e+02      -3.120057928098e+02       2.434294554737e+02      -2.610133184809e+02       1.934279471911e+01 
       1.781615256602e+00       2.286008473068e+02      -6.097316226638e+01      -9.253776508529e+03       2.640934661331e+02      -1.891358250275e+02      -3.106230868707e+02       2.423610333560e+02      -2.597659980471e+02       1.920927102846e+01 
       1.786750552860e+00       2.275553718015e+02      -6.090174603301e+01      -9.256072018747e+03       2.630058920723e+02      -1.883386698312e+02      -3.092455423871e+02       2.412965240153e+02      -2.585239557750e+02       1.907664020500e+01 
       1.791900650411e+00       2.265115893821e+02      -6.083032790066e+01      -9.258358441361e+03       2.619218347673e+02      -1.875442082147e+02      -3.078731487641e+02       2.402359200003e+02      -2.572871930042e+02       1.894489836838e+01 
       1.797065591954e+00       2.254691376625e+02      -6.075891231677e+01      -9.260635800398e+03       2.608413013218e+02      -1.867524441507e+02      -3.065058945505e+02       2.391792132540e+02      -2.560557104343e+02       1.881404146998e+01 
       1.802245420307e+00       2.244276476718e+02      -6.068750379573e+01      -9.262904121512e+03       2.597642984836e+02      -1.859633813197e+02      -3.051437674566e+02       2.381263950089e+02      -2.548295081148e+02       1.868406529049e+01 
       1.807440178412e+00       2.233867437742e+02      -6.061610691968e+01      -9.265163431934e+03       2.586908326388e+02      -1.851770231040e+02      -3.037867542899e+02       2.370774559027e+02      -2.536085854341e+02       1.855496543742e+01 
       1.812649909332e+00       2.223460435873e+02      -6.054472633920e+01      -9.267413760530e+03       2.576209098053e+02      -1.843933725835e+02      -3.024348409560e+02       2.360323858654e+02      -2.523929411092e+02       1.842673734263e+01 
       1.817874656251e+00       2.213051578994e+02      -6.047336677415e+01      -9.269655137817e+03       2.565545356257e+02      -1.836124325298e+02      -3.010880124845e+02       2.349911741578e+02      -2.511825731743e+02       1.829937625980e+01 
       1.823114462478e+00       2.202636905868e+02      -6.040203301439e+01      -9.271887596010e+03       2.554917153617e+02      -1.828342054012e+02      -2.997462529517e+02       2.339538093325e+02      -2.499774789699e+02       1.817287726189e+01 
       1.828369371444e+00       2.192212622670e+02      -6.033072958676e+01      -9.274111168513e+03       2.544324533692e+02      -1.820586929816e+02      -2.984095457543e+02       2.329202794312e+02      -2.487776540641e+02       1.804723520695e+01 
       1.833639426704e+00       2.181779008668e+02      -6.025945526199e+01      -9.276325882138e+03       2.533767445770e+02      -1.812858905196e+02      -2.970778776999e+02       2.318905749200e+02      -2.475830746623e+02       1.792244421563e+01 
       1.838924671937e+00       2.171339870164e+02      -6.018820382224e+01      -9.278531758227e+03       2.523245756683e+02      -1.805157875399e+02      -2.957512383989e+02       2.308646882279e+02      -2.463937000500e+02       1.779849774111e+01 
       1.844225150946e+00       2.160899190611e+02      -6.011696877169e+01      -9.280728819393e+03       2.512759323737e+02      -1.797483728582e+02      -2.944296167691e+02       2.298426112598e+02      -2.452094876501e+02       1.767538901210e+01 
       1.849540907661e+00       2.150461021492e+02      -6.004574348965e+01      -9.282917089762e+03       2.502307996999e+02      -1.789836347376e+02      -2.931130008474e+02       2.288243352863e+02      -2.440303934985e+02       1.755311104463e+01 
       1.854871986136e+00       2.140029483127e+02      -5.997452122892e+01      -9.285096595003e+03       2.491891619190e+02      -1.782215608803e+02      -2.918013778579e+02       2.278098508962e+02      -2.428563722251e+02       1.743165663903e+01 
       1.860218430550e+00       2.129608765498e+02      -5.990329511423e+01      -9.287267362358e+03       2.481510025580e+02      -1.774621384198e+02      -2.904947341081e+02       2.267991480441e+02      -2.416873770336e+02       1.731101837701e+01 
       1.865580285210e+00       2.119203129075e+02      -5.983205814067e+01      -9.289429420672e+03       2.471163043872e+02      -1.767053539120e+02      -2.891930550657e+02       2.257922160275e+02      -2.405233596820e+02       1.719118861861e+01 
       1.870957594549e+00       2.108816905655e+02      -5.976080317203e+01      -9.291582800378e+03       2.460850494095e+02      -1.759511933272e+02      -2.878963252608e+02       2.247890434473e+02      -2.393642704626e+02       1.707215949917e+01 
       1.876350403128e+00       2.098454499213e+02      -5.968952293918e+01      -9.293727533570e+03       2.450572188493e+02      -1.751996420411e+02      -2.866045283322e+02       2.237896182125e+02      -2.382100581814e+02       1.695392292626e+01 
       1.881758755633e+00       2.088119904699e+02      -5.961821075606e+01      -9.295863653089e+03       2.440327943842e+02      -1.744506857588e+02      -2.853176475051e+02       2.227939279492e+02      -2.370606735802e+02       1.683647090375e+01 
       1.887182696880e+00       2.077812163986e+02      -5.954686728374e+01      -9.297991183992e+03       2.430117698605e+02      -1.737043192946e+02      -2.840356704414e+02       2.218019637590e+02      -2.359161017687e+02       1.671979861389e+01 
       1.892622271814e+00       2.067527315345e+02      -5.947549762801e+01      -9.300110147291e+03       2.419941462537e+02      -1.729605427951e+02      -2.827585871304e+02       2.208137186186e+02      -2.347763482902e+02       1.660390309132e+01 
       1.898077525508e+00       2.057261285360e+02      -5.940410703389e+01      -9.302220565367e+03       2.409799241976e+02      -1.722193561398e+02      -2.814863868176e+02       2.198291849201e+02      -2.336414184558e+02       1.648878125744e+01 
       1.903548503164e+00       2.047009926449e+02      -5.933270082942e+01      -9.304322462070e+03       2.399691038780e+02      -1.714807588608e+02      -2.802190579073e+02       2.188483544103e+02      -2.325113170621e+02       1.637442989225e+01 
       1.909035250113e+00       2.036769015956e+02      -5.926128442658e+01      -9.306415862748e+03       2.389616850254e+02      -1.707447501377e+02      -2.789565879649e+02       2.178712182637e+02      -2.313860483823e+02       1.626084563231e+01 
       1.914537811818e+00       2.026534255232e+02      -5.918986332227e+01      -9.308500794306e+03       2.379576669075e+02      -1.700113287915e+02      -2.776989637250e+02       2.168977669705e+02      -2.302656161572e+02       1.614802496867e+01 
       1.920056233871e+00       2.016301268706e+02      -5.911844309928e+01      -9.310577285185e+03       2.369570483216e+02      -1.692804932788e+02      -2.764461710696e+02       2.159279904247e+02      -2.291500235864e+02       1.603596424474e+01 
       1.925590561995e+00       2.006065602953e+02      -5.904702942727e+01      -9.312645365366e+03       2.359598275873e+02      -1.685522416862e+02      -2.751981949925e+02       2.149618778150e+02      -2.280392733192e+02       1.592465965421e+01 
       1.931140842044e+00       1.995822725740e+02      -5.897562806377e+01      -9.314705066459e+03       2.349660025386e+02      -1.678265717246e+02      -2.739550196199e+02       2.139994176940e+02      -2.269333674457e+02       1.581410723884e+01 
       1.936707120005e+00       1.985568728431e+02      -5.890424422958e+01      -9.316756420204e+03       2.339755698502e+02      -1.671034802395e+02      -2.727166289591e+02       2.130405985430e+02      -2.258323057635e+02       1.570430288596e+01 
       1.942289441997e+00       1.975304317181e+02      -5.883287905911e+01      -9.318799450048e+03       2.329885212524e+02      -1.663829604644e+02      -2.714830114872e+02       2.120854120598e+02      -2.247360759862e+02       1.559524232428e+01 
